Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
85680,1136.2100000000000,458.7874208771630,240.49254316346400,1.907699152922690,0.8516003145583780,87086,330.2895157175120,0.6998056095529020,0.9838550398456700,0.8340116310542400,0.7199184212287820,0.0053546617749435,0.0008872478433198,0.5182825332245420,0.9887271496070820,QUINOA
35322,697.666,259.1475487912550,173.84593872647600,1.490673585415130,0.7416042177618180,35710,212.0692509515120,0.7103469079939670,0.9891346961635400,0.9119269131610460,0.8183340029287150,0.0073367178752974,0.0020295696985172,0.6696705403493340,0.99826018542943,RICE
78951,1107.3570000000000,432.4657715114370,236.10569352170700,1.831661765800140,0.8378162439459830,80711,317.054467396985,0.7420346247109910,0.978193802579574,0.8090813464938620,0.7331319338612690,0.0054776478006793,0.0009761182112217,0.5374824324471640,0.9844860213027240,QUINOA
48212,826.3620000000000,309.6394621853190,199.2858107102240,1.5537456534502400,0.7653570000359380,48777,247.7608220255410,0.6770017131462910,0.9884166717920330,0.8872057253659680,0.800159063308463,0.0064224562802895,0.0016240007838322,0.640254526594677,0.9947926877983210,BARLEY
29124,644.0320000000000,252.67234032309500,147.06922483561000,1.7180503984128900,0.8131493455453300,29437,192.5664262037050,0.784992318266354,0.9893671230084590,0.8823603678102210,0.7621191380008920,0.0086757430408973,0.0018054186049858,0.5808255805072220,0.9978876199988310,RICE
53367,912.246,376.35298606458200,181.1850524978180,2.077174584085050,0.8764882879032900,54010,260.6702414620460,0.6320558069024330,0.9880947972597670,0.8058583649985720,0.6926216905777800,0.007052166808413,0.0010011212763626,0.4797248062588220,0.9964721749159470,BUCKWHEAT
37928,703.2650000000000,241.15315354476400,200.68436133067200,1.2016539402759500,0.5544960666282530,38236,219.75311022307600,0.7541857228077150,0.9919447640966630,0.9636776754815110,0.911259533590484,0.0063581827026145,0.0027044633829952,0.8303939375595460,0.9978461470496880,MILLET
70854,1063.8590000000000,442.2777824204680,204.433968797594,2.1634260931379700,0.886760179762778,71368,300.3566458440120,0.6070372940601950,0.9927978926129360,0.7866944622801870,0.6791131225272950,0.0062421004095812,0.0008189907616269,0.4611946331887730,0.9977605034557860,BUCKWHEAT
43528,777.324,287.1108125885430,193.8864536657880,1.480819351533710,0.7375414936170140,43983,235.41786445219500,0.7367637102234260,0.9896550940135960,0.9052622768422130,0.8199547148005590,0.006596002862262,0.001839162350529,0.6723257343236670,0.9955929579205940,BARLEY
74172,1096.388,400.5306372636220,236.31646654170500,1.6948909364000500,0.8073970590972190,75432,307.30884060192000,0.7843079200592150,0.9832962138084630,0.7753919833713070,0.7672542672426200,0.0054000247703125,0.0011543373946521,0.5886791106020100,0.9977468890073920, WHEAT
52384,874.216,328.06927338195800,204.71841484328600,1.6025391444785200,0.7814165800348850,53074,258.2583596157280,0.7126202233740090,0.9869992840185400,0.8613328686170350,0.7872067900581730,0.0062627762939439,0.0014835493155409,0.6196945303136930,0.9930847424469240,BARLEY
40693,770.418,290.2484929062160,179.23072031189200,1.6194126341797600,0.7865647245214770,41174,227.62235565494900,0.6898872594727470,0.9883178705008010,0.8615425479995940,0.7842326875698800,0.0071326393459861,0.0016642163649375,0.6150209082530760,0.995972629109742,BARLEY
83492,1168.303,425.0382554038320,251.0720269973910,1.6928937105695500,0.8068879394449930,85361,326.0449601957190,0.6707531632858000,0.9781047550989330,0.7686767489871790,0.7670955638709310,0.0050907662459137,0.0010873285801225,0.5884356041104610,0.996158933273796, WHEAT
63716,979.012,373.0874675560070,218.67832619944100,1.7061017158862900,0.81021591922803,64479,284.8257903216380,0.7522550177095630,0.9881666899300550,0.8353766605708630,0.7634289947809110,0.005855475352439,0.0012269207773757,0.5828238300721930,0.9943567365455840,QUINOA
45005,837.6050000000000,341.7588228627330,170.37033737036700,2.005976087960580,0.8668837016948730,45807,239.37866594750300,0.6536673928830790,0.982491758901478,0.8061059147023120,0.7004315614805610,0.0075937967528659,0.0011274610842399,0.490604372318097,0.98414063951901,BUCKWHEAT
71881,1073.977,376.091202733686,243.94443273163600,1.5417084887828800,0.7611029874487310,73314,302.52558852948,0.7812812486413630,0.980453937856344,0.7831302736116860,0.8043942169625850,0.0052321364857707,0.0013512465118484,0.6470500562828490,0.9975625644387070, WHEAT
66873,1002.723,381.945117659888,225.98357187591800,1.69014550256602,0.8061839026610130,69064,291.79675816409400,0.7750785243222570,0.9682758021545230,0.83579297636633,0.7639756202458670,0.0057114996734091,0.001200184235363,0.5836587483300570,0.9864682085233590,QUINOA
33993,669.092,219.750574680408,197.0923213620350,1.1149626386344700,0.4422515836195330,34299,208.04141857856700,0.778228021978022,0.9910784570978750,0.9541742314155840,0.946716152533979,0.0064645831400702,0.003203313439301,0.8962714734687400,0.9993092069915120,MILLET
56437,927.722,377.411121321298,191.26913761117200,1.9731940345155500,0.8620680541353870,57192,268.06308993634000,0.7631365443383730,0.9867988529864320,0.8240206076098110,0.7102681261693200,0.0066872994900738,0.0010498320798878,0.5044808110520770,0.9954385268955220,BUCKWHEAT
32622,657.009,235.2708697635190,177.15818953259300,1.3280270609236100,0.6580242878670920,32902,203.8028960254260,0.7793119923554710,0.9914898790347090,0.9496811325304300,0.8662478964364660,0.0072120308308355,0.0025049906509595,0.7503854180806030,0.99653214133352,MILLET
38554,702.846,244.6156834039770,200.91278963494300,1.2175217110291500,0.5704381087012350,38816,221.55919617050300,0.7649603174603180,0.9932502061005770,0.9807514343730660,0.9057440352448850,0.0063447549775373,0.0026340047182735,0.8203722573816870,0.9988210344882020,MILLET
51977,917.804,383.54626390610400,174.25461694658900,2.201068015452720,0.8908360610811630,52622,257.2531279045980,0.7911022495510030,0.9877427691839920,0.7753917593566250,0.6707225493078370,0.0073791535468784,0.0009212085058908,0.4498687381500040,0.9901916906940480,BUCKWHEAT
203101,1734.279,650.4675321974780,402.3138876183490,1.616816004160760,0.7857851388688520,206039,508.5235734705480,0.7433334553306740,0.9857405636796920,0.8485628120395580,0.7817816390506080,0.0032026801059447,0.0007379640238912,0.6111825311566550,0.9881696978375600,CORN
51877,878.699,343.81914039978100,194.99451211705400,1.7632247013874400,0.8236195537507900,53063,257.0055405282660,0.6818743427970560,0.9776492094303,0.8443148989616670,0.7475021321658500,0.0066275833297951,0.0012763938492657,0.5587594375924910,0.985218442496432,BARLEY
96343,1198.882,464.9524414075590,264.9672883334070,1.754754122035290,0.8217276418214640,97272,350.23951441609200,0.7831108871295500,0.9904494613043840,0.8423200725568160,0.7532802997136770,0.0048260116605,0.0009585054092619,0.5674312099367260,0.995702254607944,QUINOA
41637,754.847,279.45919490684,190.4777582412900,1.4671486975021600,0.7317304054443960,42111,230.2474211020350,0.7359481052036200,0.9887440336254180,0.918272181389072,0.8239035440533280,0.0067117994789932,0.0019077621133737,0.6788170499036350,0.9959255506083770,BARLEY
59664,982.497,410.2849482175040,185.62431392967000,2.210297452589940,0.8918010380377300,60327,275.620326168225,0.6238981083539860,0.989009896066438,0.7767115514301610,0.6717778153102290,0.0068765913820311,0.0008638843610968,0.451285433142984,0.9974750432668830,BUCKWHEAT
168165,1588.5560000000000,614.8503149083570,350.57336457417500,1.753842068564410,0.821522035424034,170374,462.7248945544090,0.8135231626610940,0.9870344066582930,0.8374143855488780,0.7525813736037160,0.0036562323605289,0.0007234814697964,0.5663787238952560,0.9933388327073290,CORN
70263,1021.678,392.8862427078760,231.1264090316890,1.6998760304107400,0.8086586222198220,71785,299.1013709960670,0.7481791464349600,0.9787977989830740,0.8458794405200680,0.7612925536271800,0.0055916519748356,0.0011585805230897,0.5795663522081920,0.9851909501512940,QUINOA
37918,701.9910000000000,234.7831508541710,205.8916004904310,1.1403240845907300,0.4805931551484290,38269,219.72413854027900,0.7794840168568200,0.9908280853954900,0.966923683502194,0.9358599104786500,0.0061918653635257,0.0029298449803572,0.8758337720411070,0.9987343443564210,MILLET
40055,723.4780000000000,244.8988106832430,208.46790949752200,1.174755439691080,0.5247749546404780,40387,225.8309322576670,0.7912723968313550,0.9917795330180500,0.9616475764153590,0.9221397671455480,0.0061140634298649,0.002727072650805,0.8503417501512460,0.9989435965866130,MILLET
52313,896.732,352.48208888573300,189.30095144459,1.862019636963670,0.8435496070885220,53085,258.08328172070800,0.7851975264169070,0.985457285485542,0.8175120343894060,0.7321883575320430,0.0067379444666857,0.001194533862716,0.5360997909054710,0.998228338038105,BUCKWHEAT
30287,646.141,242.66822832563400,159.07008608056100,1.5255428239520500,0.7551913733353590,30639,196.37363899310400,0.7792271277143150,0.9885113743921150,0.9116151260017400,0.8092268211131110,0.008012290036175,0.0021194222983339,0.6548480480088320,0.9989987404188820,RICE
31628,669.98,256.5902108782420,157.36661926546200,1.6305250254210400,0.7898505306932190,32006,200.6739153973030,0.6688660491477390,0.9881897144285450,0.8854375120563600,0.7820793891959000,0.0081127548652536,0.0018721967159562,0.6116481710050310,0.9973076495767140,RICE
35086,689.535,255.0924526587190,175.46648377744100,1.4537958883491100,0.725848626336888,35415,211.3596050965700,0.800173326035395,0.9907101510659320,0.9273231298411710,0.8285607939147520,0.00727049115484,0.0021136887244463,0.6865129892126450,0.9980497610155970,RICE
81059,1095.035,428.1097552415270,242.57304381900500,1.764869453346850,0.8239832573170800,81937,321.25927886473200,0.7788443060840160,0.9892844502483620,0.8494838069722640,0.7504133576294860,0.0052814586318795,0.0010330845564188,0.5631202073087590,0.9938336524415710,QUINOA
42619,793.846,297.99971642884400,183.3030948676700,1.625721140409420,0.7884400217900700,43149,232.94676678818300,0.6938606059619360,0.9877169806948020,0.8498467104847300,0.781701303544044,0.0069921799298163,0.0016104813612049,0.6110569279624580,0.9934081657822020,BARLEY
42293,775.769,290.69946214525600,185.7932767643650,1.5646392980836400,0.7691029248645660,42758,232.05413175697700,0.7150489458467890,0.9891248421348050,0.8831073803385380,0.7982613041128530,0.0068734651631536,0.0017216140872746,0.6372211096439520,0.9970211897173920,BARLEY
161008,1496.088,505.5965213626880,407.8607155741090,1.2396303494221200,0.5909719693446630,163019,452.7711923463320,0.8140597823888690,0.9876640146240620,0.9039471510514190,0.895518804453044,0.0031401950298288,0.0012457624142067,0.8019539291290090,0.9941264293866330,CORN
38130,732.24,279.29292374067700,174.06125842041200,1.6045668420143000,0.7820456459769370,38529,220.3375225438280,0.8032103134479270,0.9896441641361050,0.8936547551364560,0.7889119408854440,0.0073247554088821,0.0017501972940275,0.622382050471639,0.9986536012516650,RICE
48863,833.1960000000000,318.07817569073600,196.1838391196900,1.6213271037920700,0.7871366164732660,49359,249.42795327387500,0.7566860240030970,0.989951174051338,0.884495522656601,0.7841718556522120,0.0065095916274223,0.00151837313782,0.6149254991970340,0.9969953786610210,BARLEY
51260,862.629,329.78633850694200,198.80679690618300,1.658828287760050,0.7978657667108160,51880,255.47261900862200,0.7485397196261680,0.9880493446414800,0.8656460614452590,0.7746610128401180,0.0064336000489064,0.0014291592321334,0.6000996848144780,0.9954623326461440,BARLEY
94198,1183.792,456.70187341769500,268.2737270998730,1.7023727159375300,0.8092855573006330,96847,346.31866631032600,0.7616822052057480,0.9726475781387140,0.8446965971021100,0.7583035815436350,0.0048483181534395,0.0009888793379731,0.5750243217819040,0.978905716401998,QUINOA
150169,1496.077,562.8234367777800,342.7948749161880,1.6418665445782700,0.7931219219903100,151971,437.2654905127260,0.779026275516821,0.9881424745510660,0.8431061554610900,0.7769141473853930,0.0037479335733592,0.0008422941170072,0.6035955924075730,0.9910234096288940,CORN
39463,756.557,293.6881473456500,171.49770949288000,1.7124902030125600,0.8117932615163990,39969,224.1558657583690,0.7287719298245610,0.9873401886462010,0.8663964291759770,0.763244508790315,0.0074421140649633,0.0015578686527346,0.5825421801985690,0.9975977764316250,BARLEY
35086,690.369,257.88850068975800,173.6431321815340,1.485163838326480,0.7393453711262330,35424,211.3596050965700,0.819000933706816,0.9904584462511290,0.9250839784741180,0.8195774706171840,0.0073501824285971,0.0020456810739577,0.6717072303432620,0.9975952884482440,RICE
39428,744.7980000000000,275.5565663030130,183.00338138726900,1.5057457638986700,0.7476235606160610,39885,224.05644103622200,0.7153120464441220,0.9885420584179520,0.8931771588649660,0.8131050696496210,0.0069888547809428,0.001884397219325,0.6611398542899140,0.995508534941625,BARLEY
43314,783.459,284.04340723857300,196.07989017068900,1.448610599441430,0.723507386372327,44156,234.83845008996900,0.7216113554578170,0.9809312437720810,0.8867590071153100,0.8267695855821220,0.0065577736352812,0.0018900537347184,0.6835479476436340,0.9901948021830070,BARLEY
39603,743.7220000000000,286.05401162601700,176.79356714948200,1.6180114256315300,0.7861446022632390,40032,224.55312442748700,0.7563598166539340,0.9892835731414870,0.8997393045161970,0.7850025355388660,0.0072230389522515,0.0016919361032673,0.6162289808024480,0.9970655317436330,RICE
43099,815.39,328.2340776827750,168.61011613939900,1.9467045346876300,0.8579766801748450,43710,234.25488498330400,0.6976657601657600,0.986021505376344,0.8146035450840560,0.7136824020134230,0.0076158165545088,0.0012187543797505,0.5093425709436490,0.9915394925654550,BUCKWHEAT
70586,1012.847,382.0235891953500,236.52821204366500,1.615129061749410,0.7852762353968660,71626,299.7880693167700,0.738455422342184,0.9854801329126300,0.8646507920895840,0.7847370628295720,0.0054121722323881,0.0012660417574618,0.6158122577783830,0.9946162741193860,QUINOA
35436,705.427,268.70660405827500,168.3036319686250,1.5965585585720900,0.7795442075692910,35850,212.4111967558100,0.6906525298199110,0.9884518828451880,0.8948503262358020,0.7904948875381680,0.0075828706416716,0.001826457924983,0.6248821672239820,0.9976609721805230,RICE
39277,720.1530000000000,256.9960950994990,194.86670033386400,1.318830229378280,0.6519665725941670,39599,223.62698763468400,0.7727737772006450,0.9918684815273110,0.9516968335176570,0.8701571420690400,0.0065431701784632,0.0023139753865148,0.7571734518937600,0.9985832372401950,MILLET
42083,747.0560000000000,251.00901505194400,213.80003745344200,1.1740363474286400,0.5239282761734710,42492,231.47729858690200,0.7526649019888400,0.990374658759296,0.9475676813277460,0.922187191320598,0.0059646178991978,0.0026609623725216,0.850429215835773,0.9984348103064290,MILLET
38172,712.28,255.3327746673520,190.54541437313100,1.340010073227750,0.6656511586178120,38486,220.45883947265700,0.744093567251462,0.9918411890037940,0.9454820303039480,0.8634177095356070,0.0066890069859413,0.0022931117575674,0.7454901411397140,0.9989642986191960,MILLET
21636,545.616,191.6489166848380,143.94830399214000,1.3313732178136900,0.6601836853634700,21993,165.9753318716070,0.7611877286799890,0.9837675624062200,0.913298284842644,0.8660384558528420,0.0088578719118523,0.0030736744472478,0.7500226070159750,0.9985600117358680,RICE
26679,607.882,226.4619404259530,150.3084852948100,1.5066477450143900,0.7479765542769940,27019,184.3061524040620,0.772051163329089,0.9874162626300010,0.9072789685557050,0.8138504512387390,0.0084883968824151,0.0022971210120182,0.6623525569814990,0.9979319863806890,RICE
47735,795.6260000000000,273.7960663787310,222.4660455324390,1.2307319336011100,0.5829268714842450,48141,246.53212705027500,0.7523246650906230,0.9915664402484370,0.9476083026518300,0.9004224578933760,0.0057357508406563,0.0023257086806283,0.8107606026787490,0.9978289642224170,MILLET
56915,935.831,380.9322352203950,194.8623612720150,1.954878472855210,0.8592590186753070,58613,269.19589277810600,0.6790631636719400,0.9710303175063550,0.8166608745607380,0.7066765894001030,0.0066930024636808,0.0010296356355467,0.499391802006161,0.9762502832622130,BUCKWHEAT
27740,628.02,226.9172301879260,156.04046485619100,1.4542204190243600,0.7260388679852740,28178,187.9352680338460,0.7818048588016460,0.9844559585492230,0.8838312878992020,0.828210655833423,0.008180145284352,0.0023741274821493,0.6859328904360290,0.99749761535247,RICE
81584,1103.9150000000000,381.61116833320200,274.4421379134410,1.390497724710050,0.6948373233735670,82696,322.2979599961400,0.763837914762939,0.9865531585566410,0.8412858599278150,0.8445716130475700,0.0046775246167533,0.0014680531033436,0.7133012095657740,0.991843708934136, WHEAT
157188,1515.3060000000000,587.4231566238520,342.81493491929800,1.71352848662249,0.8120476651994730,158675,447.3678325023280,0.8026511979411340,0.9906286434536,0.8602576958025490,0.761576773843108,0.0037370738009507,0.0007754721405469,0.5799991824572770,0.9938451213582990,CORN
158140,1564.995,536.7652652326660,378.4083166117880,1.418481681477780,0.7092280367437350,160990,448.7205161394100,0.8292867106463760,0.9822970370830490,0.8113825994231470,0.8359715972770860,0.0033942409588508,0.0010225593437963,0.6988485114540020,0.9913038116255170,CORN
35019,718.5750000000000,280.69309975606600,160.12405882031100,1.7529726752121400,0.8213256991402460,35684,211.15770319143100,0.6770358054288150,0.9813641968389190,0.8522546846982560,0.7522725117750900,0.0080154516050162,0.0015834652266066,0.5659139319724030,0.9920316592694840,RICE
43877,783.7330000000000,297.3535060113890,188.7109575786990,1.575708744349840,0.7728119768118390,44349,236.35975017829200,0.7230287550465520,0.9893571444677440,0.8976572083073360,0.7948779664607000,0.0067769789641814,0.0016688516612933,0.6318309815646980,0.9955816026026400,BARLEY
44906,792.367,304.5003544084030,188.3417788008320,1.6167435411683500,0.785763318309326,45335,239.1152337177150,0.7236017338339320,0.9905371126061540,0.8987967140696510,0.7852707895275800,0.0067808389615731,0.0015905267026689,0.6166502128852700,0.9969652488423460,BARLEY
37092,706.3880000000000,238.34724023053600,198.4091775834410,1.2012914076532500,0.5541189682619450,37492,217.31774247243700,0.7937853107344630,0.9893310572922220,0.9341217608478780,0.9117694933754720,0.0064258395403465,0.0027393647818427,0.8313236090501650,0.9986619085312540,MILLET
32368,675.3850000000000,221.65806493745800,186.17622928518000,1.190581986693520,0.5427019393429460,32806,203.00792492902300,0.7590994371482180,0.9866487837590680,0.8917085023385340,0.9158607650315010,0.0068480618183841,0.0029721125583393,0.838800940924086,0.9986612906857950,MILLET
46915,823.512,311.1677015919850,193.44722518644300,1.608540527226920,0.78327008484446,47605,244.4054689266390,0.7455108851104400,0.9855057241886360,0.8693241022586310,0.7854461362031470,0.0066325844951931,0.0015571418773061,0.6169256328764530,0.9923498827668910,BARLEY
46827,808.608,300.9674734739010,198.95892634908100,1.5127115882493400,0.7503290381046880,47295,244.17614167095300,0.7817659727207470,0.990104662226451,0.8999743500518810,0.8113040882875580,0.00642722090832,0.0017176617624721,0.6582143236721050,0.9956884349704960,BARLEY
61570,1001.035,372.79203419386900,211.1471680973990,1.7655554538240700,0.8241346048102060,62673,279.9881404083820,0.7443541757338360,0.9824007148213740,0.772112339078162,0.7510571973830730,0.0060547674873131,0.0011884181672676,0.564086913740917,0.9959267269860610, WHEAT
68120,1010.368,368.9500198612540,235.45320329112000,1.566978128579860,0.769894651354259,69182,294.5048009580820,0.7063166189705940,0.984649186204504,0.8385429990858730,0.7982241092406830,0.005416177625679,0.0013563507913527,0.6371617285730820,0.9984184930421580, WHEAT
29518,639.648,242.68716983601100,155.1601621962740,1.5641074770791800,0.7689222861665470,29815,193.86460450915900,0.7902021148440640,0.9900385711889990,0.9065978813598040,0.7988251074012570,0.0082216671128129,0.002065125632609,0.6381215522146300,0.9980906911042750,RICE
25940,600.063,225.86060995393500,146.52423973974700,1.5414556004870200,0.7610122866195310,26262,181.73561508529400,0.6901322265676960,0.9877389383900690,0.9052866957477650,0.804636165298409,0.0087070397052403,0.002251378331023,0.6474393585061290,0.9979990251449950,RICE
44358,785.631,288.3032751855510,196.9707137086570,1.4636859955332500,0.7302250876817380,44898,237.65176146067700,0.7919374419767190,0.9879727382066020,0.9031182052220040,0.8243116950639040,0.0064994651513943,0.0018510716451214,0.6794897706191270,0.9945596613633160,BARLEY
39834,739.577,272.72836412892200,186.4733818126580,1.4625592214706600,0.7297322718733390,40256,225.20706921626700,0.7780078125,0.9895170906200320,0.9151599160291560,0.8257559492778290,0.0068466225869589,0.0019636450921919,0.6818728877677280,0.9972794798755190,RICE
54180,951.753,388.72834698565500,178.94820337817000,2.17229533265644,0.8877413616173860,55014,262.64827913723500,0.5802098950524740,0.9848402224888210,0.7516235099342180,0.6756602166369090,0.0071747572348773,0.0009223597990302,0.4565167283458350,0.991689158265246,BUCKWHEAT
36424,717.948,275.4001817635210,168.75611224244500,1.6319419670433400,0.7902637163489330,36768,215.35198438239100,0.681790955375861,0.9906440382941690,0.8879970464454160,0.7819602115125260,0.0075609538151636,0.0017437931592732,0.6114617723887140,0.9978701276038420,RICE
48638,874.0410000000000,301.98397061753400,205.41101537994600,1.4701449679266600,0.733021908966815,49596,248.8530188220120,0.7477477477477480,0.9806839261230740,0.8000589021973460,0.8240603576180790,0.0062088073238524,0.0017661355608045,0.6790754729976360,0.998339389469891, WHEAT
38277,729.704,281.09151202046100,173.64155211573800,1.618803267970700,0.7863821807940160,38676,220.76184012149300,0.7767248376623380,0.9896835246664600,0.9033463670937020,0.7853735551624330,0.0073436139723714,0.0017234341618147,0.6168116211484800,0.9984966680374610,RICE
42205,762.2950000000000,284.04260147208000,189.9168647438740,1.495615472881490,0.7436033086634180,42702,231.8125859084180,0.7717979664984270,0.9883612008805210,0.9126991083800810,0.8161190775856350,0.0067300699318109,0.0018416769807277,0.6660503487992280,0.9961552073822390,BARLEY
47344,827.636,325.06075925488700,185.9119405402960,1.748466280918790,0.8203025566682270,47790,245.52037187561800,0.7688460164344410,0.990667503661854,0.8685524820092160,0.7553060924314750,0.0068659335766916,0.0013783874540817,0.5704872932641040,0.997477795964918,BARLEY
76682,1047.949,400.599310640029,245.25828623836200,1.633377272524420,0.7906809418881310,77378,312.4652857028790,0.7344315678574850,0.9910051952751430,0.8774512568447270,0.7799945666498020,0.0052241635669391,0.0011927868393364,0.6083915240032130,0.9937328881033420,QUINOA
29651,641.4890000000000,244.36800498092200,155.00889538685800,1.5764773006803900,0.7730659483309870,29936,194.3008639737410,0.7091674439740740,0.9904796900053450,0.9054631524255930,0.795115808998442,0.0082414760035385,0.0020319186429963,0.6322091497192470,0.9966633738148430,RICE
43752,769.631,276.4439766731200,202.4861281024570,1.3652489642808500,0.6808023893800940,44197,236.02283059325600,0.7678483678483680,0.989931443310632,0.928202362977342,0.8537817804304730,0.0063184306242713,0.0020709829108569,0.728943328595028,0.9951891243838000,BARLEY
38802,707.0930000000000,245.75149133487100,201.2395485334110,1.2211888424807800,0.5739730772764520,39092,222.2706476681390,0.7919583630982750,0.9925816023738870,0.9752386386930060,0.9044528945106730,0.0063334748552876,0.002614361415491,0.8180350383887350,0.99897526163866,MILLET
40505,754.7980000000000,274.8720316140650,189.49907085294700,1.450519152293720,0.7243729299290100,40997,227.09594395210500,0.691683743169399,0.9879991218869670,0.8934227746048080,0.8261878904833820,0.0067861259502299,0.001950369870785,0.68258643038138,0.9901046903639970,BARLEY
37063,720.3200000000000,266.24189722036700,177.9844970607160,1.4958712787751600,0.7437061027087880,37522,217.2327720361720,0.6956268768768770,0.987767176589734,0.8976343985944430,0.8159225662983070,0.0071834955945381,0.0019638638301284,0.6657296341948160,0.9958458392215160,RICE
58239,946.545,391.5948199403910,190.50499565331100,2.055561947850610,0.8736889437493300,58969,272.3090116867810,0.792087152843892,0.9876206142210310,0.8168479845645710,0.6953846113904970,0.0067239276076236,0.0009698467045463,0.4835597577587120,0.9939870375606650,BUCKWHEAT
29158,626.228,229.04982886213900,162.29080310964300,1.411354337234960,0.7056713644249340,29440,192.6787965640950,0.7859722896113000,0.990421195652174,0.9343350301183410,0.8412090832866960,0.0078554711867116,0.0024264302786244,0.7076327218040430,0.9987205110875160,RICE
46860,816.4880000000000,310.3916741992030,192.42689744637400,1.6130368379800100,0.7846423893286450,47295,244.2621646229510,0.7748143983862170,0.990802410402791,0.8833087565592660,0.7869481849122960,0.0066238086683568,0.0015670111762875,0.6192874457367570,0.9989334632719370,BARLEY
44107,790.967,293.0861424285220,192.8467610252760,1.5197877364925400,0.7530296171528760,44651,236.97843066328600,0.7272622345337030,0.987816622248102,0.8859325418496630,0.8085623861287830,0.006644889528386,0.0017519498298443,0.6537731322622710,0.993596388860516,BARLEY
43434,767.9110000000000,269.43789122156700,205.4675132617920,1.3113405956214000,0.6468958179492070,43900,235.16353115657000,0.7579575596816980,0.9893849658314350,0.9255884222618400,0.8727930956199030,0.0062033865455994,0.0022205155285729,0.761767787761774,0.9989370245287220,MILLET
42674,773.8880000000000,285.47778678762700,190.9913446674020,1.4947158327240800,0.743241261290382,43160,233.0970277202790,0.7820190950906190,0.9887395736793330,0.8953997976894290,0.8165154646294220,0.0066897358294893,0.0018341987341953,0.6666975039790000,0.9965233148350350,BARLEY
77285,1062.163,419.5768650366540,236.75178708185700,1.772222588932710,0.8255949577198640,78200,313.6914379049210,0.7873370008149960,0.9882992327365730,0.8608405920641640,0.7476375940735380,0.0054289560074613,0.0010463105639441,0.5589619720720680,0.990605033260492,QUINOA
45755,800.907,295.8161008565910,197.83272084520100,1.495283993430290,0.7434700060148610,46287,241.365025157659,0.8036639558779620,0.9885064921036140,0.8963636673644530,0.8159293035732040,0.0064652191204587,0.001767555806981,0.6657406284294530,0.9954713054667810,BARLEY
35214,711.303,269.6926241719610,166.73063002932900,1.6175349671774200,0.7860014463616970,35659,211.7447929189850,0.7187410703351430,0.9875206820157600,0.874613029921499,0.7851337928469740,0.0076586762132095,0.0017951806261498,0.6164350726702760,0.9971052850387270,RICE
169553,1587.35,625.2960706994330,348.7432744851720,1.792998220890480,0.8300257722115660,171550,464.630589316374,0.7815375112930290,0.9883590789857180,0.8456096876389950,0.7430569470821320,0.0036879092124552,0.0006935030565633,0.5521336266070190,0.9899746102001930,CORN
45436,785.7500000000000,293.11474295063800,198.0100681405810,1.4803022174737900,0.7373254200679000,45825,240.5221652043460,0.800465099890772,0.9915111838516090,0.9247858488457430,0.8205734136165620,0.006451156416732,0.0018042100684136,0.673340727134338,0.9967477714923760,BARLEY
41929,742.531,263.70108304509500,202.87529460505000,1.299818608068860,0.6388418131061400,42257,231.0533723432760,0.8001717557251910,0.9922379724069390,0.9556419133568910,0.8761942487121450,0.0062892290072526,0.0022865397947967,0.7677163614762400,0.9978920123657340,MILLET
43336,781.647,277.53431248604800,199.45509872219300,1.3914626112045800,0.6953531089799040,43857,234.8980819645900,0.7649779346866730,0.9881204824771420,0.8913276023755050,0.8463749215744190,0.006404243873132,0.0020272101427397,0.7163505078701040,0.9967749482186580,BARLEY
74216,1092.082,408.94488649057,231.85781965708100,1.763774398876870,0.823741239293947,75550,307.3999773130520,0.7376749363867680,0.9823428193249500,0.7819822758719840,0.7516904782721630,0.0055101984274357,0.0010851835389367,0.565038575125033,0.9966005731834000, WHEAT
206702,1735.169,663.5370803705910,401.7599413487490,1.6515760086558900,0.7958587902190640,209401,513.011852081263,0.7006847457627120,0.9871108542939140,0.8627222177408370,0.7731472245601440,0.0032101144660941,0.0007075368866531,0.5977566308450530,0.9872405105186650,CORN
164201,1560.469,570.612444193175,368.3300170077620,1.549188004900370,0.7637607376056220,166229,457.23867562254400,0.8068686610582590,0.9877999627020560,0.8473744611922600,0.8013121344892210,0.0034750850737399,0.0008837961014568,0.6421011368796710,0.99473537918688,CORN
38322,724.661,259.4917408797490,188.6240566564120,1.3757086210505300,0.6867453196309860,38765,220.8915703084680,0.7195133399673310,0.988572165613311,0.9170399434588010,0.8512470168013220,0.0067713517269388,0.0021931965173867,0.7246214836131500,0.996868022005032,RICE
65538,1002.774,363.2882589658580,236.8813308795270,1.5336297614378800,0.7581778100498220,68186,288.8694744739450,0.7824498567335240,0.9611650485436890,0.819024546682743,0.7951522443809370,0.005543169748327,0.0013669074085851,0.6322670917440420,0.9696636290764400,BUCKWHEAT
38427,756.323,306.5338861157130,160.59178440352100,1.90877688578066,0.8517824235182020,38773,221.1939781855240,0.7969761075161770,0.9910762644108010,0.8441735278886090,0.7215971486494200,0.007977044424902,0.0013341387770005,0.5207024449389720,0.9939047912689870,BUCKWHEAT
